Start Time,End Time,,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2015-01-26T00:16:32Z,2015-01-26T00:19:41Z,,Steven Houben,pn488,,"pn643,pn327,crs128,pn855,pn2218,pn1715,pn762,pn546,pn1066,pn479","pn1066,pn762,pn546,pn1715,pn643",,pn327,"pn855,pn479,crs128","pn855,pn643,pn546,crs128,pn1715,pn762,pn1066","pn551,pn1386,pn1573,pn1809,pn277,pn2494,pn2423,pn1268,pn1709,pn487",TRUE,FALSE,,
2015-01-26T00:15:55Z,2015-01-26T00:20:05Z,,Heng Xu,pn598,,"pn1742,pn2238,pn1335,pn2470,pn1144,pn1848,pn2340,pn1337,pn1049,pn1051","pn1051,pn1049,pn1742","pn2238,pn1144",pn1848,"pn2470,pn1337,pn1335,pn2340",,"pn1541,pn5119,crs111,pn2244,pn504,pn734,pn169,pn731,pn2606,pn732",TRUE,FALSE,,
2015-01-26T00:19:32Z,2015-01-26T00:20:44Z,,Apu Kapadia,pn371,,"pn895,pn169,pn2244,pn466,pn1266,pn1480,pn2478,pn298,pn287,pn763","pn287,pn2478,pn2244","pn1480,pn298,pn466","pn895,pn169","pn1266,pn763","pn2244,pn298,pn466,pn287,pn1480,pn1266,pn2478","case136,pn1129,pn2340,pn875,pn5132,pn5113,pn1077,pn245,pn362,pn1550",FALSE,FALSE,,
2015-01-26T00:20:54Z,2015-01-26T00:22:12Z,,,pn1266,,"pn466,pn287,pn371,pn1480,pn298,pn2478,pn895,pn2244,pn763,pn169","pn1480,pn466","pn895,pn298",,"pn287,pn2478,pn763,pn2244,pn371,pn169","pn2244,pn298,pn466,pn287,pn1480,pn371,pn2478","pn136,pn1662,pn2626,case139,pn655,pn906,pn1907,pn206,pn1837,pn5113",FALSE,FALSE,,
2015-01-26T00:17:47Z,2015-01-26T00:22:37Z,,Sungsoo (Ray) Hong,pn708,,"pn153,pn2483,pn681,pn2627,pn1617,pn682,pn105,pn282,pn1061,pn605",pn153,"pn1061,pn282,pn2627,pn681",,"pn1617,pn105,pn2483,pn605,pn682",,"pn1606,pn464,pn1687,pn2328,pn448,pn611,pn820,pn302,pn1874,pn2134",FALSE,FALSE,,
2015-01-26T00:16:27Z,2015-01-26T00:23:00Z,,Kotaro Hara,pn1497,,"pn411,pn1256,pn2288,pn1258,pn1509,pn2228,pn1135,crs116,pn1386,pn631","pn1135,pn1972,pn2288","crs116,pn727,pn2228","pn631,pn1386,pn1898,pn1574,pn373,pn411,pn1170,pn1273,crs128,pn1258","pn1302,pn1509,pn1095,pn1256","pn2288,pn1386,pn411","pn727,pn1898,pn1302,pn1170,pn373,pn1972,pn1273,crs128,pn1574,pn1095",TRUE,FALSE,,
2015-01-26T00:16:21Z,2015-01-26T00:23:15Z,,Augusto Esteves,pn546,,"pn488,pn2102,pn2218,pn2004,pn1184,pn643,pn1577,pn2678,pn762,pn783","pn783,pn2102","pn2218,pn762,pn2678,pn488,pn643","pn1184,pn2004,pn1577",,"pn2102,pn783","pn2607,pn2473,case134,pn1066,pn1356,pn2602,pn1268,pn487,pn373,pn667",FALSE,FALSE,,
2015-01-26T00:15:49Z,2015-01-26T00:23:33Z,,Steven Johnson,pn2196,,"pn2586,pn2328,pn1688,pn1856,pn1258,pn1538,pn271,pn581,pn1129,pn366","pn1688,pn271,pn1258","pn1856,pn1129","pn2586,pn366,pn1538,pn581,pn2328",,"pn1129,pn1856","pn2245,pn1018,case139,pn875,pn2072,crs133,pn687,crs122,pn851,pn2126",FALSE,FALSE,,
2015-01-26T00:20:01Z,2015-01-26T00:24:21Z,,Rosa I. Arriaga,pn1453,,"pn1599,pn1848,pn2626,pn2423,pn1727,pn1539,pn1808,pn687,pn1092,pn555","pn687,pn1848,pn1092,pn1539",,,"pn2626,pn1727,pn1808,pn1599,pn555,pn2423","pn1848,pn1539,pn687,pn1092","pn2238,pn2606,pn1195,pn652,pn1032,pn1059,pn564,pn1684,pn359,pn416",FALSE,FALSE,,
2015-01-26T00:22:19Z,2015-01-26T00:24:31Z,,Apu Kapadia,pn1077,,"pn2072,pn332,pn1559,pn691,pn388,pn1638,pn1881,pn1898,pn1373,pn2486","pn1638,pn388,pn2072,pn691","pn1898,pn1559,pn2486,pn1373",,"pn332,pn1881","pn2072,pn2486,pn1559,pn1638,pn691,pn388,pn1373","pn895,pn466,pn5132,pn298,pn5107,pn2626,pn1480,pn655,pn371,pn1273",FALSE,FALSE,,
2015-01-26T00:18:26Z,2015-01-26T00:24:43Z,,Helena M. Mentis,pn5106,,"pn583,pn481,pn5107,pn1652,pn1623,pn1426,pn1641,pn521,pn1088,pn1486","pn1088,pn583","pn5121,pn1641,pn5112","pn481,pn1652,pn1486,pn5105,pn5123,pn5107,pn5103,pn5128,pn5138,pn5113","pn5127,pn1426,pn1623,pn5137,pn521","pn583,pn5121,pn1088","pn5105,pn5123,pn5112,pn5103,pn5128,pn5127,pn5137,pn5113,pn5121,pn5138",TRUE,TRUE,,
2015-01-26T00:01:12Z,2015-01-26T00:25:02Z,,Rebecca Gulotta,pn910,,"pn361,pn1312,pn504,pn594,pn148,pn1828,pn787,pn1376,pn1764,pn479",,"pn594,pn763,pn1764,pn1312,pn345","pn2282,pn361,pn5123,pn2312,pn631,pn479,pn1316,pn787,pn148,pn1828,pn1889,pn1210,pn504,pn1376",pn5104,"pn1312,pn1764,pn148,pn594,pn1376","pn763,pn2282,pn345,pn1316,pn1889,pn631,pn1210,pn5104,pn2312,pn5123",TRUE,FALSE,,
2015-01-26T00:20:02Z,2015-01-26T00:26:08Z,,Wesley Willett,pn328,,"pn2352,pn2005,pn2607,pn134,pn1892,pn2245,pn898,pn732,pn323,pn815",pn1892,"pn2607,pn2245,pn134",,"pn898,pn732,pn2005,pn815,pn2352,pn323","pn525,pn710,pn732,crs119,pn134,pn2245,pn323,pn1892,pn815,pn2352,pn1834","crs119,pn1834,pn263,pn525,pn1886,pn688,case183,pn362,pn710,pn451",FALSE,TRUE,,
2015-01-26T00:23:33Z,2015-01-26T00:28:25Z,,Andreas Kaltenbrunner,pn1626,,"pn2288,pn2327,pn1156,pn1135,pn2108,pn1915,pn965,pn824,pn323,pn2370","pn1135,pn2108,pn2126","pn2245,pn323","pn1187,pn243,pn1289,pn1915,pn965,pn1606,pn824","pn2370,pn1156,pn365,pn2606,pn2288,pn1837,pn2327,pn1335","pn1135,pn2245,pn2606,pn1837,pn243,pn2370,pn2126,pn2108","pn2245,pn243,pn1606,pn1335,pn1289,pn2606,pn1187,pn1837,pn2126,pn365",TRUE,TRUE,,
2015-01-26T00:19:03Z,2015-01-26T00:28:45Z,,Simon Stusak,pn650,,"pn1289,pn1717,pn1492,pn2625,pn1048,pn602,pn2578,pn414,pn5107,pn365","pn365,pn2625","pn1289,pn1048,pn1492,pn414",pn1840,"pn1717,pn5107,pn2578,pn602","pn365,pn2625,pn414,pn1048","pn1840,pn112,pn2637,pn2305,pn411,pn917,pn768,pn1606,pn1077,pn1016",TRUE,FALSE,,
2015-01-26T00:24:34Z,2015-01-26T00:28:58Z,,Pedro Lopes,pn115,,"pn140,pn1980,pn5121,pn1766,pn1644,pn5115,pn1391,pn594,pn361,pn399","pn1766,pn399","pn5121,pn140,pn1980","pn361,pn594,pn1644,pn1391",,"pn1980,pn399,pn140,pn667,pn1766,pn5121","pn1886,pn2122,pn667,pn1426,pn1033,pn1979,pn1218,pn1032,pn1118,pn1226",FALSE,TRUE,,
2015-01-26T00:24:43Z,2015-01-26T00:29:12Z,,Jingtao Wang,pn1990,,"pn1275,pn462,pn5127,pn2627,pn1129,pn1647,pn2281,pn563,pn369,pn448","pn2627,pn563,pn448","pn2281,pn462,pn1647,pn1275",pn369,"pn5127,pn1129","pn563,pn448,pn1275,pn2281,pn1647","pn1424,pn422,pn611,pn1874,pn681,pn105,pn153,pn528,pn2328,pn2134",FALSE,FALSE,,
2015-01-26T00:24:01Z,2015-01-26T00:29:27Z,,Andrea Bianchi,pn933,,"pn1284,pn139,crs119,pn1361,pn416,pn2296,pn142,pn1492,pn1895,pn359",crs119,pn1895,"pn1284,pn359,pn142,pn1492,pn416,pn2296","pn139,pn1361",crs119,"pn738,pn1103,pn1559,pn1390,pn2281,pn1275,pn710,pn479,pn1391,pn414",FALSE,FALSE,,
2015-01-26T00:21:20Z,2015-01-26T00:30:30Z,,Hongbo Fu,pn416,,"pn1361,pn112,pn139,pn1895,pn1492,pn2296,pn933,pn359,pn1284,pn142","pn359,pn112","pn1895,pn2296","pn1361,pn142,pn933,pn1492","pn139,pn1284","pn234,pn564,pn112,pn139,pn142,pn1284,pn359,pn2296,pn2327","pn687,pn2005,pn564,pn1453,pn1599,pn2327,pn1302,pn1638,pn234,pn1018",FALSE,TRUE,,
2015-01-26T00:23:22Z,2015-01-26T00:30:40Z,,Shaun Lawson,pn688,,"pn263,pn1886,pn1828,pn2191,pn965,crs134,pn1641,pn160,pn2412,pn917","pn1940,pn1426,pn227,pn917,pn1641",pn1336,"pn160,crs112,pn263,pn965,pn2191,pn1023,pn787,crs134,pn5133,pn1828,pn1886,pn1350,pn328",pn2412,,"pn1023,pn227,pn787,crs112,pn5133,pn328,pn1426,pn1350,pn1940,pn1336",TRUE,FALSE,,
2015-01-26T00:24:54Z,2015-01-26T00:31:13Z,,Helena M. Mentis,pn1118,,"pn1144,pn248,pn1722,pn2185,pn862,pn1001,pn1368,pn245,pn780,pn1940","pn780,pn1144,pn885,pn1001","pn2185,pn1722,pn1124,pn248","pn115,pn1940,pn815,pn245,pn1026,pn1886,case120,pn1439","pn1016,pn2419,pn1368,pn862","pn1940,pn1001,pn2419,pn1722,case120,pn885,pn2185,pn1144,pn780","pn1016,pn815,pn1026,pn1439,case120,pn2419,pn885,pn1886,pn115,pn1124",TRUE,TRUE,,
2015-01-26T00:29:04Z,2015-01-26T00:31:18Z,,Pedro Lopes,pn1766,,"pn399,pn1066,pn115,pn667,pn1809,pn5121,pn1980,pn140,pn362,pn5115","pn115,pn399,pn667","pn5121,pn140,pn1809,pn1980","pn362,pn1066,pn5115",,"pn1980,pn115,pn399,pn140,pn667,pn5121","pn2504,pn1709,pn546,pn643,pn487,pn1715,pn919,pn147,pn1266,pn488",FALSE,TRUE,,
2015-01-25T23:37:52Z,2015-01-26T00:32:16Z,,,pn389,,"pn1299,pn2212,pn1218,pn849,pn277,pn1033,pn731,pn982,pn833,pn569","pn569,pn1299",pn833,"pn1033,pn2212,pn982,pn849,pn1218","pn731,pn277","pn1299,pn277,pn731,pn1033,pn833,pn569,pn982","pn5112,case138,pn2072,pn1051,pn462,pn2611,pn747,pn2313,pn2310,pn5106",FALSE,TRUE,,
2015-01-26T00:30:11Z,2015-01-26T00:32:44Z,,Themis Omirou,pn1073,,"pn623,pn1886,pn1268,pn453,pn112,pn699,pn433,pn263,pn2022,pn1834",,"pn263,pn699,pn2022,pn453,pn112,pn1886",,"pn433,pn1268,pn1834,pn623","pn1268,pn699,pn453,pn1834","pn1118,pn5137,pn147,pn1533,pn1226,pn434,case163,pn345,pn1599,pn1086",FALSE,FALSE,,
2015-01-26T00:31:13Z,2015-01-26T00:34:44Z,,,pn880,,"pn917,pn2224,pn2348,pn439,pn1335,pn1032,pn354,pn1458,pn409,pn1751","pn243,pn439,pn354,pn1458","pn409,pn2238,pn1049,pn2340","pn1652,crs111,pn2224,pn1682,pn917,pn327","pn1032,pn1751,pn808,pn2348,case140,pn1335",,"case140,pn2340,pn808,pn1682,pn1049,pn2238,pn327,crs111,pn1652,pn243",TRUE,FALSE,,
2015-01-26T00:16:07Z,2015-01-26T00:38:02Z,,,pn1419,,"pn1048,pn308,pn155,pn1596,pn302,pn631,pn227,pn528,pn234,pn1573",pn5133,"pn1289,pn2022,pn2425,pn234","pn302,pn308,pn631,pn1573,pn1048","pn160,pn2491,pn5104,pn227,pn1596,pn551,pn528,pn2327,pn155,pn1906","pn234,pn528,pn1596,pn5133,pn551,pn1289,pn155,pn2327","pn5133,pn2491,pn160,pn2022,pn1289,pn5104,pn2425,pn2327,pn551,pn1906",TRUE,TRUE,,
2015-01-26T00:28:30Z,2015-01-26T00:39:16Z,,,pn731,,"pn1033,pn833,pn389,pn982,pn277,pn1299,pn2212,pn849,pn569,pn1218",,"pn1033,pn849,pn1218","pn569,pn1299,pn982,pn277,pn389","pn833,pn2212","pn2212,pn1033,pn1218,pn849","pn2310,pn2611,pn298,pn2651,pn1498,case134,pn1599,pn1023,pn1840,pn2147",FALSE,FALSE,,
2015-01-26T00:36:51Z,2015-01-26T00:39:28Z,,Julia Bullard,pn594,,"pn504,pn1764,pn479,pn148,pn1828,pn361,pn1376,pn1312,pn787,pn910","pn148,pn910,pn1764","pn1312,pn504,pn1376","pn361,pn787","pn479,pn1828",,"crs103,pn2228,pn2282,pn1210,pn1889,pn115,pn1426,pn732,pn521,pn1095",FALSE,FALSE,,
2015-01-26T00:37:15Z,2015-01-26T00:42:05Z,,Wanda Pratt,pn2481,,"pn243,pn1945,pn1046,pn685,pn2470,pn2419,pn5108,pn808,pn2424,pn103",pn1945,"pn2470,pn2419,pn243,pn5108,pn1046,pn2424,pn685",,"pn103,pn808","pn2419,pn1945,pn2424,pn5108,pn1046","crs104,pn420,pn1038,pn1722,crs106,pn2425,pn2005,crs134,pn917,pn1058",FALSE,TRUE,,
2015-01-26T00:36:07Z,2015-01-26T00:43:00Z,,Katie O'Leary,pn2481,,"pn243,pn1945,pn1046,pn685,pn2470,pn2419,pn5108,pn808,pn2424,pn103","pn1945,pn2419,pn1046,pn2424",pn5108,"pn2470,pn243,pn808","pn103,pn685","pn808,crs134,pn2419,pn2424,crs106","crs104,pn420,pn1038,pn1722,crs106,pn2425,pn2005,crs134,pn917,pn1058",FALSE,TRUE,,
2015-01-26T00:41:12Z,2015-01-26T00:43:26Z,,,pn1439,,"pn265,pn487,pn2005,pn525,pn2607,pn654,pn1936,pn273,pn182,pn1550","pn265,pn2005,pn1936,pn525,pn1550",pn273,,"pn487,pn182,pn2607,pn654","pn2607,pn1550,pn265,pn1936,pn2005","pn2603,pn1118,pn298,pn1289,pn5107,pn2548,pn2282,pn382,pn650,pn1840",FALSE,FALSE,,
2015-01-26T00:37:37Z,2015-01-26T00:43:47Z,,Derek Reilly,pn2005,,"pn1439,pn265,pn182,pn1936,pn273,pn487,pn525,pn1357,pn654,pn2607",pn1357,"pn654,pn1936,pn525","pn487,pn182,pn2607","pn265,pn273,pn1439","pn525,pn1357,pn1439,pn487,pn265,pn654","pn1638,pn1124,pn2245,pn263,pn665,pn1016,pn1391,pn1323,pn328,pn134",FALSE,FALSE,,
2015-01-26T00:42:18Z,2015-01-26T00:44:45Z,,Wanda Pratt,pn5108,,"pn2470,pn5107,pn243,pn2419,pn808,pn1046,pn2424,pn1945,pn2481,pn103",pn2424,"pn2470,pn2419,pn1945,pn1046,pn2481,pn103,pn808",,"pn5107,pn243","pn2419,pn2481,pn1945,pn1046","pn5127,pn5106,pn5123,pn5113,pn5138,pn5105,pn1722,pn5103,pn5137,pn5121",FALSE,FALSE,,
2015-01-26T00:40:44Z,2015-01-26T00:44:55Z,,"Han-Yu,Wang",pn487,,"pn525,pn1936,crs115,pn2607,pn265,pn1439,pn2005,pn654,pn182,pn273","crs115,pn1936,pn525","pn182,pn654,pn273",,"pn265,pn2607,pn2005,pn1439","pn525,crs115,pn273,pn182,pn654,pn1936","pn2627,pn1031,pn302,pn885,pn681,pn1874,pn1709,pn1268,pn153,pn2611",FALSE,FALSE,,
2015-01-26T00:02:44Z,2015-01-26T00:47:44Z,,Ha Trinh,pn2536,,"pn2651,pn1498,pn2172,pn5133,pn1023,pn2147,pn1972,pn5103,pn2327,pn1538","pn1023,pn1538,pn2327",,"pn2147,pn1498,pn2172,pn2651","pn1972,pn5103,pn5133","pn1538,pn1972,pn1023,pn2327","pn1357,crs116,pn1889,pn1509,pn411,pn2328,crs132,pn1189,pn263,pn1886",FALSE,TRUE,,
2015-01-26T00:07:13Z,2015-01-26T00:48:19Z,,Franco Curmi,pn1092,,"pn1453,pn2423,pn1837,pn1727,pn2626,pn1894,pn1808,pn1059,pn1539,pn555","pn1894,pn1808,pn1059",pn555,"pn2588,pn2626,pn1727,pn1573,pn1662,pn1688,pn2196,pn1258","pn710,pn655,pn982,pn1453,pn1837,pn1539,pn2423,pn682","pn1539,pn1059,pn555,pn1894,pn1808","pn710,pn1573,pn2588,pn982,pn655,pn682,pn1662,pn1688,pn1258,pn2196",TRUE,TRUE,,
2015-01-26T00:40:28Z,2015-01-26T00:50:24Z,,Bilge Mutlu,pn2586,,"pn2191,pn282,case139,pn1538,pn1258,pn1856,pn366,pn2196,pn2328,pn1170","case139,pn366,pn1538","pn282,pn1856,pn2328,pn2196,pn1258",pn2191,pn1170,"pn2196,pn1258,pn1538,pn366,pn282,pn1856,case139,pn2328","pn413,pn2238,case163,pn2289,pn1122,pn747,pn763,pn738,pn1574,pn5119",FALSE,FALSE,,
2015-01-26T00:46:23Z,2015-01-26T00:50:54Z,,Yunfeng Zhang,pn595,,"pn2207,pn532,pn1498,pn2504,pn1958,pn2447,pn2470,pn5105,pn2578,pn1618","pn2470,pn1498",,"pn532,pn2504,pn2207,pn2578,pn2447,pn1618",pn5105,,"pn1492,pn1273,pn1580,pn2005,pn650,pn167,pn479,crs134,pn1895,pn2651",FALSE,FALSE,,
2015-01-26T00:47:20Z,2015-01-26T00:51:24Z,,Stuart Reeves,pn682,,"pn708,pn2352,pn282,pn153,pn2483,pn605,pn1617,pn1129,pn1061,pn681",pn1129,"pn282,pn2483","pn1617,pn1061,pn605,pn153,pn708","pn2352,pn681",,"pn2134,pn1606,crs111,pn611,pn699,pn2627,pn464,pn1687,pn1874,pn105",FALSE,TRUE,,
2015-01-26T00:50:36Z,2015-01-26T00:52:28Z,,Bilge Mutlu,pn2196,,"pn2586,pn2328,pn1688,pn1856,pn1258,pn1538,pn271,pn581,pn1129,pn366","pn1129,pn1688,pn271,pn1258",,"pn2586,pn366,pn1856,pn1538,pn2328",pn581,"pn1258,pn1538,pn271,pn2586,pn366,pn1129,pn1856,pn2328,pn1688","pn2245,pn1018,case139,pn875,pn2072,crs133,pn687,crs122,pn851,pn2126",FALSE,FALSE,,
2015-01-26T00:50:09Z,2015-01-26T00:53:15Z,,Brad A. Myers,pn2560,,"pn1606,pn1038,pn2575,pn5101,pn2228,pn1948,case156,pn464,pn932,pn1573",pn1038,"pn5101,pn1606,pn2575,pn1948","pn932,case156,pn2228","pn464,pn1573","pn1573,pn464,pn1038,pn1948,pn5101,pn932","pn631,pn682,pn2245,pn2352,pn365,pn655,pn504,pn2328,pn1927,pn2680",FALSE,FALSE,,
2015-01-26T00:52:34Z,2015-01-26T00:54:31Z,,Bilge Mutlu,pn366,,"case139,pn1258,case137,pn1856,pn2328,pn1538,pn2586,pn2588,pn2196,pn2313","case139,pn1856","pn2586,case137,pn1538","pn2313,pn2196","pn2588,pn2328,pn1258","pn2196,pn1258,pn1538,pn2586,pn2588,pn1856,case139,pn2328,case137","pn1129,pn1662,pn2191,crs112,pn2126,case163,pn206,pn2072,pn2032,pn2245",FALSE,FALSE,,
2015-01-26T00:51:46Z,2015-01-26T00:54:34Z,,Stuart Reeves,pn1018,,"pn327,pn710,pn851,pn2245,pn898,pn551,pn1673,pn569,pn2196,pn564",,"pn851,pn710,pn898,pn2245,pn564,pn327","pn569,pn551,pn2196",pn1673,,"pn1129,pn1889,pn189,pn1210,pn1892,pn1051,pn2313,pn277,pn416,pn1296",FALSE,FALSE,,
2015-01-26T00:53:03Z,2015-01-26T00:55:08Z,,Emanuel Zgraggen,pn697,,"pn1606,pn1927,pn1580,pn1717,pn592,pn1142,pn1552,pn2637,pn2207,pn1189","pn1927,pn1552","pn592,pn1606","pn1189,pn2207,pn1142,pn2637","pn1580,pn1717","pn1552,pn592,pn1142,pn1606,pn1927","pn1032,pn1492,pn1048,pn5121,pn1289,pn2578,pn464,pn155,pn1583,pn650",FALSE,FALSE,,
2015-01-26T00:53:51Z,2015-01-26T00:55:59Z,,Brian C. Keegan,pn1032,,"pn2289,pn414,pn1834,pn1894,pn611,pn1336,pn243,pn1856,pn1001,pn880","pn898,pn243","pn880,pn2224,pn808","pn1856,pn1894,pn611,pn2289,pn414,pn1001,pn1834,pn1336","pn2238,pn242,pn2606,pn413,pn2348,pn1335,pn2340","pn880,pn243","pn898,pn242,pn2340,pn808,pn2238,pn2224,pn413,pn1335,pn2348,pn2606",TRUE,FALSE,,
2015-01-26T00:53:42Z,2015-01-26T00:56:03Z,,Brad A. Myers,pn2296,,"pn1895,pn933,pn416,pn359,pn1492,pn1284,pn139,pn1361,pn2470,pn142",pn416,"pn139,pn2470,pn1284,pn359,pn1895,pn142,pn933,pn1492",,pn1361,"pn139,pn359,pn2470,pn416","pn112,pn1289,pn242,pn1599,pn1419,crs107,pn2327,pn1323,pn2126,crs122",FALSE,FALSE,,
2015-01-26T00:40:39Z,2015-01-26T00:56:40Z,,Moon-Hwan Lee,pn481,,"pn5106,pn583,pn1486,pn1623,pn1652,pn1641,pn2300,pn1426,pn1088,pn521",,"pn631,pn1088,pn414,pn2483,pn521,pn2300,pn583,pn1336","pn1652,pn1623,pn411,pn1743","pn236,pn710,pn1486,pn5106,pn1426,pn933,pn1641,pn1376","pn583,pn521,pn1088","pn236,pn631,pn1743,pn710,pn933,pn2483,pn411,pn1376,pn414,pn1336",TRUE,FALSE,,
2015-01-26T00:54:39Z,2015-01-26T00:57:36Z,,Charles Perin,pn592,,"pn1552,pn399,pn1142,pn1189,pn697,pn2637,pn2625,pn1580,pn1717,pn1606","pn1717,pn1552",pn2625,"pn1189,pn399","pn1580,pn1606,pn1142,pn2637",pn1717,"pn548,pn1391,pn1296,pn206,pn2539,pn2352,pn1016,pn1018,pn464,pn650",FALSE,FALSE,,
2015-01-26T00:55:01Z,2015-01-26T00:59:25Z,,,pn716,,"pn1940,crs129,pn1885,pn1390,pn479,pn1051,pn1391,pn2134,pn919,pn189","pn420,crs129","pn2134,pn1391,pn1390,pn1885","pn1940,pn263,pn5102,pn479,pn1129,pn105,pn919,pn277,pn1275,pn2340","pn189,case167,pn933,pn1051","pn1885,pn1051,crs129,pn1390","pn1129,pn1275,pn5102,pn2340,case167,pn263,pn277,pn105,pn420,pn933",TRUE,FALSE,,
2015-01-26T00:49:23Z,2015-01-26T00:59:36Z,,Harini Alagarai Sampath,pn859,,"pn1723,pn413,pn1906,pn1840,pn1571,pn507,pn1195,pn1289,pn2050,pn1390","pn2050,pn1390,pn1195","pn1723,pn1571,pn1906",,"pn1289,pn1840,pn413,pn507","pn1195,pn1571,pn1885,pn1723,pn2050,pn413,pn1390,pn1906","pn298,pn1048,pn1885,pn306,pn1717,pn1492,pn1763,pn650,pn2578,pn2464",FALSE,TRUE,,
