Start Time,End Time,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2013-01-29T23:58:42Z,2013-01-30T00:00:25Z,Jina Huh,pn646,,"pn1057,pn1104,tochi118,pn2157,pn1541,pn642,pn137,pn1607,pn1067,pn595","pn137,pn1607","pn595,pn1541,pn1067,tochi118,pn1104,pn642",pn2157,pn1057,,"pn1927,pn1350,pn923,pn401,pn1131,pn181,pn1122,pn1713,pn1768,pn476",FALSE,FALSE,"sig128,pan118,case126","pan119,sig127,pan120"
2013-01-29T23:48:31Z,2013-01-30T00:00:40Z,John C. Tang,pn148,,"pn1174,pn2157,pn1557,pn2218,pn130,pn2020,pn190,pn1965,pn642,pn299","pn1965,pn1174","pn1131,pn720,pn371,pn1557,pn130","pn115,pn292,pn190,pn1214,pn2157,pn1435,pn705","pn2218,pn1111,pn2020,pn299,pn1768,pn642","pn130,pn1965,pn1131,pn1557,pn1768,pn720,pn1111","pn371,pn115,pn1214,pn705,pn1768,pn1111,pn1435,pn1131,pn292,pn720",TRUE,TRUE,"sig115,crs152,crs150","case103,sig102,sig117"
2013-01-29T23:54:21Z,2013-01-30T00:02:24Z,Joshua G. Tanenbaum,pn1843,,"pn149,pn241,pn2321,pn1426,pn2153,pn517,pn414,pn179,pn951,pn115","pn1637,pn241","pn517,pn2207,pn149,pn584,pn300","pn858,pn1678,pn292,pn179,pn414,pn417,pn2321,pn951","pn115,pn1698,pn1426,pn2153,pn548","pan103,pn1637,pn1678,pn241","pn548,pn1678,pn1637,pn858,pn300,pn2207,pn1698,pn417,pn584,pn292",TRUE,TRUE,"pan109,sig108,sig125","case113,sig122,pan103"
2013-01-29T23:55:08Z,2013-01-30T00:03:04Z,Lisa Anthony,pn190,,"pn438,pn1122,pn464,pn1927,pn758,pn705,pn1274,pn1557,pn1713,pn941","pn1274,pn1557","pn464,pn148,pn1122,tochi120,pn1713","pn1961,pn2218,pn137,pn758,pn1229,pn299,pn1376,pn705","pn941,pn540,pn438,pn1927","crs139,pn1274,pn540,pn1229,pn1557,pn464,pn1122,pn1376","pn1961,pn1376,pn2218,pn137,pn299,pn1229,tochi120,pn148,pn540",TRUE,TRUE,"sig102,crs150,crs160","crs139,sig115,crs140"
2013-01-30T00:02:17Z,2013-01-30T00:05:44Z,S. Shyam Sundar,pn1307,,"pn1770,pn385,pn120,pn573,pn702,pn1424,pn116,pn517,pn805,pn2291","pn385,pn813","tochi123,tochi112",,,,"pn154,pn705,pn426,pn1374,pn813,pn1111,tochi123,pn1537,tochi112,pn2234",TRUE,TRUE,"crs120,case136,crs134","case170,crs164,crs139"
2013-01-30T00:03:40Z,2013-01-30T00:05:55Z,,pn1062,,"pn687,pn371,pn1873,pn1745,tochi105,pn417,pn2303,pn564,pn2321,pn111","pn1327,pn371","tochi105,pn1221,pn158,pn417,pn111,pn2303","pn687,pn758,tochi110,pn1873","pn1187,pn1698,pn339,pn127,pn1624,pn1745,pn564,pn2321",pn371,"pn758,pn1221,pn158,pn1187,pn339,pn127,tochi110,pn1698,pn1624,pn1327",TRUE,FALSE,"case154,sig124,sig106","crs152,sig115,case113"
2013-01-30T00:04:12Z,2013-01-30T00:06:27Z,Sylvain Malacria,pn289,,"pn293,pn1734,pn102,pn222,pn1943,tochi129,pn1545,pn758,pn153","pn1734,pn102,pn293",,"pn758,pn1545,pn153","tochi129,pn1943,pn222","pn293,pn102","pn1698,pn733,pn1271,pn1440,pn1046,pn2240,pn2220,pn540,pn1770,pn1437",FALSE,FALSE,"case135,crs136,sig102","crs126,crs120,case170"
2013-01-29T23:50:43Z,2013-01-30T00:06:45Z,Patrick Gage Kelley,pn2278,,"pn946,pn1845,pn546,pn144,pn1683,pn1317,pn2330,pn2012,pn380,pn790",pn144,"pn380,pn1845,pn2012,pn546","pn1585,pn946,pn948,pn2330,pn1894,pn1566,pn673,pn867,pn1317,pn1683,pn368,pn790,pn708","pn1751,pn128","pn144,pn546,pn1845,pn1894,pn1751","pn867,pn673,pn1585,pn1566,pn1894,pn368,pn708,pn128,pn948,pn1751",TRUE,TRUE,"crs177,sig114,case119","crs153,crs140,pan114"
2013-01-30T00:04:19Z,2013-01-30T00:08:07Z,Karen Tanenbaum,pn1843,,"pn149,pn241,pn2321,pn1426,pn2153,pn517,pn414,pn179,pn951,pn115",pn2153,"pn241,pn149","pn517,pn179,pn414,pn2321,pn951","pn115,pn1426","pan109,pn2153,sig108","pn548,pn1678,pn1637,pn858,pn300,pn2207,pn1698,pn417,pn584,pn292",FALSE,FALSE,"pan109,sig108,sig125","case113,sig122,pan103"
2013-01-29T23:52:55Z,2013-01-30T00:08:17Z,Nitesh Goyal,pn1327,,"pn115,pn164,pn568,pn476,tochi104,pn1263,pn1537,pn2157,pn2303,pn1594","pn1062,pn782,pn2303","tochi104,pn1594","pn164,pn115,pn1637,pn404,pn568,pn639,pn1263,pn765,pn2291,pn476,pn1537,pn253,pn2157,pn1713",,"pn1537,tochi104,pn1594,pn476,sig102,pn782,pn1062,pn2303","pn782,pn253,pn1062,pn1637,pn404,pn639,pn1713,pn2291,pn765",TRUE,TRUE,"sig102,crs160,crs153","crs140,case154,pan122"
2013-01-30T00:04:01Z,2013-01-30T00:08:36Z,Darren Edge,pn702,,"pn517,pn1874,pn368,pn116,pn1046,pn2247,pn1307,pn2178,pn2198,pn573",pn1874,"pn116,pn573,pn517,pn2198","pn2247,pn1046,pn368","pn1307,pn2178","pn116,pn2198,pn517,pn1874","pn292,pn384,pn1188,pn385,tochi128,pn2161,pn494,pn426,pn1943,pn528",FALSE,FALSE,"crs134,sig105,pan112","case141,crs161,crs120"
2013-01-30T00:09:59Z,2013-01-30T00:14:14Z,Anita Sarma,pn491,,"pn941,pn1090,pn466,pn1770,pn1742,pn2207,tochi112,pn1698,pn1254,pn2220","pn1090,pn1254,pn466","pn215,pn1770,pn1846,pn1698,pn1742","pn1961,pn438,pn1108,pn951,pn1057","pn662,pn941,tochi112,pn2207,pn2220,pn2321,pn1376","pn1846,pn1254,sig118,pn662,pn466,pn1698,pn1742,pn1090,pn2207,case158","pn1376,pn1846,pn2321,pn215,pn438,pn1057,pn662,pn951,pn1108,pn1961",TRUE,TRUE,"case158,crs164,sig106","crs152,crs162,sig118"
2013-01-30T00:09:21Z,2013-01-30T00:14:29Z,Darren Edge,pn688,,"pn1350,pn123,pn1612,pn990,pn2220,pn1085,pn2015,pn1420,pn1090,pn536","pn990,pn1226","pn213,pn1420,pn1346","pn1612,pn1118,tochi109,pn536,pn1263,pn1085,pn123,pn2220,pn1090,pn2045,pn1952,pn702,pn1350,pn2015,pn2303",,"pn990,pn536,pn1420","pn2045,tochi109,pn1952,pn1346,pn213,pn702,pn1263,pn1226,pn2303,pn1118",TRUE,FALSE,"crs169,crs152,crs162","pan109,crs121,case133"
2013-01-30T00:09:31Z,2013-01-30T00:15:01Z,Alex Olwal,pn1424,,"pn106,pn1153,pn115,pn220,pn120,pn1451,pn414,pn113,pn267,pn102","pn115,pn1153,pn106","pn414,pn113",pn220,"pn102,pn267,pn120,pn1451","pn1153,pn115,pn1451,pn220,pn267,pn120,pn106","pn2234,pn2157,pn1229,pn1745,pn1873,pn147,pn1626,pn2065,pn1330,pn910",FALSE,FALSE,"crs136,crs120,crs150","sig115,sig117,crs164"
2013-01-30T00:10:38Z,2013-01-30T00:16:36Z,Parmit Chilana,pn662,,"pn1124,pn1454,pn1584,pn586,pn1943,pn2280,pn1831,pn312,pn2044,pn2248","pn1940,pn2248,pn586,pn1831","pn1584,pn1901,pn312,pn1124,pn1454,pn2044","pn941,tochi124,pn2330,pn1408,pn1176,pn2153","pn2280,pn1943,pn2096,pn966",,"pn2096,pn1940,pn966,pn2330,pn1901,pn1408,tochi124,pn2153,pn941,pn1176",TRUE,FALSE,"case158,case135,case136","crs160,crs150,crs117"
2013-01-30T00:10:05Z,2013-01-30T00:17:47Z,,pn115,,"pn1424,pn2358,pn1843,pn1350,pn149,pn1153,pn1187,pn113,pn1327,pn241",pn1424,"pn1327,pn1187,pn241,pn149,pn113","pn2358,pn147","pn1153,pn1843,pn1350",pn292,"pn147,pn1451,pn1330,pn705,pn434,pn966,pn292,pn1229,pn220,pn1228",TRUE,TRUE,"sig102,sig115,sig117","case107,crs120,case119"
2013-01-30T00:07:18Z,2013-01-30T00:17:49Z,Steven M. Drucker,pn1241,,"pn113,pn1229,pn1943,pn679,pn153,tochi129,pn687,pn1187,pn1424,pn1330","tochi129,pn679,pn2321","pn113,pn1813,pn153","pn137,pn520,pn1187,pn222,pn1424,pn1873,pn179,pn414,pn1745,pn701,pn1330","pn687,pn1943,pn1229","pn1943,tochi129,pn679","pn179,pn1873,pn1813,pn2321,pn520,pn222,pn701,pn414,pn137,pn1745",TRUE,FALSE,"crs150,case141,crs107","sig102,pan101,crs160"
2013-01-30T00:10:50Z,2013-01-30T00:18:19Z,Yla Tausczik,pn1221,,"pn1177,pn1408,pn573,pn359,pn867,pn1183,pn417,pn564,pn2166,pn371","pn573,pn359,pn1177","pn2166,pn371","pn867,pn417,pn564","pn1183,pn1408","pn1177,pan112,pn573,pn359,pn1408,pn2166","pn1742,pn1062,pn1711,pn1424,pn401,pn368,pn1460,pn1166,pn103,pn106",FALSE,FALSE,"sig112,crs121,pan112","case136,crs110,sig125"
2013-01-30T00:15:30Z,2013-01-30T00:18:46Z,Katie O'Leary,pn1160,,"pn847,pn1765,pn1154,tochi121,pn1637,pn1607,pn704,pn112,pn546,pn718","pn1637,pn847,pn1765,pn112",pn1154,"pn1607,tochi121","pn718,pn704,pn546","pn1154,pn112,pn1637,pn1765,pn847,pn704","pn414,pn1683,pn1943,pn857,pn108,pn1176,pn2210,pn1678,pn1599,pn941",FALSE,FALSE,"case112,crs161,case127","pan112,crs177,sig123"
2013-01-30T00:18:04Z,2013-01-30T00:20:42Z,Martina Rau,pn1154,,"pn253,pn2198,pn2247,pn1160,tochi110,pn2015,pn1297,tochi121,pn156,pn137","pn2247,pn2178,pn1160,pn2198","pn538,pn2044","pn137,pn1297,tochi110,tochi121,pn1350,pn253,pn2015,pn156,pn1532,pn1337,pn2060","pn339,pn494","pn2198,pn1297,pn2247,sig113,pn538,pn2044,pn156","pn2346,pn494,pn2178,pn1532,pn2060,pn2044,pn538,pn339,pn1350,pn1337",TRUE,TRUE,"case127,sig114,sig113","case112,crs114,crs134"
2013-01-30T00:14:46Z,2013-01-30T00:22:58Z,,pn173,,"tochi109,pn1214,pn684,pn1698,pn1308,pn1901,pn2105,pn1479,pn1012,pn1247","pn1012,pn1308,pn1901,tochi109,pn2105","pn1247,pn1698,pn1479,pn1214,pn684",,,"pn1479,crs162,pn2105,pn1901","pn564,pn1131,pn1637,tochi103,pn494,tochi123,pn317,pn2096,tochi100,pn1965",FALSE,FALSE,"crs162,crs105,crs130","crs152,crs134,case127"
2013-01-30T00:01:11Z,2013-01-30T00:23:29Z,Erik Harpstead,pn2198,,"pn2247,pn1188,pn2178,tochi128,pn160,pn2291,pn2161,pn1874,pn702","pn494,pn2178","pn2161,pn1154,pn160,pn1318,pn2247","pn1118,tochi109,pn1874,pn339,pn2291,pn702,pn1337","tochi128,pn538,pn1188,pn1499,pn170","pn1154,pn2247,pn2178,pn1318,pn1188,pn494,pn2161,sig105","pn494,pn339,pn170,pn538,pn1499,tochi109,pn1154,pn1318,pn1118,pn1337",TRUE,TRUE,"sig105,crs134,pan110","case141,crs114,crs160"
2013-01-30T00:19:04Z,2013-01-30T00:24:07Z,Serge Egelman,pn144,,"pn1876,pn128,pn1751,pn708,pn1180,pn686,pn705,pn380,pn2330,pn948","pn380,pn686,pn1876,pn128,pn708",pn948,,"pn1751,pn1180,pn2330,pn705","pn686,pn380,pn948,pn128,pn708,pn705,pn1751","pn867,pn1711,pn2012,pn2278,pn1750,pn1845,pn1172,pn1301,pn1325,pn1554",FALSE,FALSE,"crs160,case126,case119","case154,crs153,crs177"
2013-01-30T00:11:21Z,2013-01-30T00:25:15Z,,pn651,,"pn1440,pn1800,pn2044,pn1281,pn1901,pn946,pn202,pn1221,pn2248,pn1498","pn1800,pn202,pn1091","pn663,pn1901,pn1281,pn536,pn1221,pn1498,pn2044",pn1440,"pn946,pn883,pn2248,pn1108","pn663,pn2248,case103,pn1108,pn1091,pn536,pn883,pn1281,pn1800,pn946,pn202,pn1498,case158","pn1876,pn1532,pn1177,pn371,pn253,pn1091,pn663,pn1108,pn883,pn536",TRUE,TRUE,"case158,case103,crs162","pan101,pan103,pan121"
2013-01-30T00:24:17Z,2013-01-30T00:27:00Z,Serge Egelman,pn128,,"pn1685,pn948,pn417,pn103,pn144,pn117,pn1350,pn705,pn708,pn1308","pn948,pn144,pn705,pn708",pn380,"pn1308,pn117,pn173,pn2291,pn1685,pn1170,pn1350,pn2346","pn1845,pn2358,pn1873,pn867,pn417,pn1172,pn103","pn1172,pn144,pn1845,pn380,pn948,pn708,pn705","pn1873,pn2346,pn1172,pn380,pn867,pn2358,pn2291,pn173,pn1170,pn1845",TRUE,TRUE,"sig122,sig106,pan103","case136,crs177,case176"
2013-01-30T00:26:03Z,2013-01-30T00:28:21Z,Susan P. Wyche,pn1180,,"pn1750,pn144,pn2222,pn1174,pn480,pn1751,pn1876,pn1301,pn883,pn1108","pn480,pn1751,pn1876,pn883",pn446,"pn1301,pn1281,pn2312,pn2330,pn1363,pn144,pn966,pn1606,pn2222,pn1479,pn2020,pn1108,pn1174,pn2303",pn1750,"pn1174,pn480","pn1479,pn2312,pn1281,pn2330,pn446,pn1606,pn1363,pn2303,pn2020,pn966",TRUE,FALSE,"case112,pan114,crs160","sig117,case126,case103"
2013-01-30T00:18:41Z,2013-01-30T00:29:02Z,,pn2253,,"pn1742,pn1380,pn1698,pn1176,pn1168,pn137,pn1683,pn1506,pn1637,pn858","pn1683,pn1176","pn1380,pn858,pn1506",pn137,"pn1637,pn1698,pn1168,pn1742","pn1176,pn857,pn1698,pn1380,pn1637,pn1678,pn1683","pn718,pn705,pn704,pn857,pn847,pn1085,pn108,pn538,pn116,pn1678",FALSE,TRUE,"crs105,crs114,crs160","crs126,crs153,crs140"
2013-01-30T00:28:33Z,2013-01-30T00:30:12Z,Susan P. Wyche,pn1174,,"pn1768,pn371,pn480,pn148,pn2222,pn1180,pn2312,pn2157,pn642,pn1817",pn1817,"pn480,pn148,pn720,pn371,pn1768,pn642","pn1180,pn1965,pn2312,pn1346,pn123,pn202,pn1606,pn2222,pn913,pn2045,pn585,pn1177",pn2157,"pn1180,pn480","pn1177,pn1965,pn720,pn1606,pn2045,pn1346,pn202,pn585,pn913,pn123",TRUE,FALSE,"sig123,sig102,case112","crs130,sig106,sig108"
2013-01-30T00:30:24Z,2013-01-30T00:32:09Z,Susan P. Wyche,pn480,,"pn739,pn1174,pn912,pn2291,pn1180,pn2222,pn630,pn2140,pn1506,pn2290","pn739,pn630","pn1180,pn913,pn2290,pn195,pn912,pn917,pn1557","pn900,pn2140,pn2312,pn1506,pn1346,pn2291,pn2222,pn1042,pn1174,pn253,pn1057",,"pn1174,pn1180","pn1042,pn1057,pn1346,pn253,pn2312,pn195,pn917,pn1557,pn913,pn900",TRUE,FALSE,"case112,case107,sig122","case170,pan119,pan114"
2013-01-30T00:23:16Z,2013-01-30T00:32:48Z,Joanna McGrenere,pn806,,"pn147,pn1479,pn1281,pn2340,pn1153,pn758,pn103,pn158,pn195,pn1745",,pn147,"pn758,pn1281,pn158,pn1479,pn195,pn103","pn1153,pn1745,pn2340",pn2340,"pn2166,pn1426,pn113,pn1330,pn2096,pn1085,pn1903,pn701,pn1626,tochi107",FALSE,FALSE,"case154,case113,sig127","crs143,pan109,case158"
2013-01-30T00:27:20Z,2013-01-30T00:35:30Z,Elise van den Hoven,pn317,,"pn1177,pn414,tochi113,pn2178,pn1214,pn1247,pn1012,pn1698,pn1637","pn1698,tochi113","pn1012,pn1247",pn414,"pn1637,pn2178,pn1214,pn1177","pn1247,pn1012,pn1214","pn173,pn2240,pn2105,pn1965,pn2163,pn1221,pn426,pn213,pn137,pn564",FALSE,FALSE,"sig108,crs143,sig113","crs169,crs136,case112"
2013-01-30T00:25:07Z,2013-01-30T00:36:57Z,,pn1943,,"pn1247,pn1012,pn1637,pn564,pn173,pn720,pn1698,pn494,pn1350,pn1492","pn1012,pn1492","pn1247,pn1698","pn173,pn1350","pn1637,pn494,pn720,pn564","pn895,pn1965,pan109,pn1765","pn1965,tochi109,pn2240,tochi123,tochi106,pn895,pn1118,pn1765,pn317,tochi103",FALSE,TRUE,"case159,crs169,crs177","sig123,case146,pan109"
2013-01-30T00:18:47Z,2013-01-30T00:39:39Z,Rita Orji,pn170,,"pn705,pn1678,pn1188,pn160,pn108,pn2247,pn273,pn2178,tochi128,pn818","pn160,pn818,pn108","tochi128,pn1678,pn1188,pn2247,pn2178,pn273",,pn705,"crs134,pn273,pn2247,pn2178,pn160,pn1678,pn818,pn1188,pan119,pn108,sig105","pn1187,pn581,pn2198,pn414,pn401,pn1318,pn438,pn1874,pn2161",FALSE,FALSE,"crs134,sig105,pan119","case126,sig128,case141"
2013-01-30T00:18:25Z,2013-01-30T00:41:33Z,Rúben Gouveia,pn2253,,"pn1742,pn1380,pn1698,pn1176,pn1168,pn137,pn1683,pn1506,pn1637,pn858","pn1506,pn1683","pn858,pn1168,pn1176","pn137,pn1637","pn1380,pn1698,pn1742","pn1683,pn1506,pn108","pn718,pn705,pn704,pn857,pn847,pn1085,pn108,pn538,pn116,pn1678",FALSE,TRUE,"crs105,crs114,crs160","crs126,crs153,crs140"
2013-01-30T00:24:39Z,2013-01-30T00:42:35Z,Lilly C Irani,pn2280,,"pn1177,pn1454,pn966,pn2140,pn1460,pn2248,pn662,pn1831,pn946,pn1124",pn966,"pn1454,pn1177","pn946,pn662,pn1460,pn2140,pn2248,pn1831",pn1124,"pn1454,pn966,pan114","pn368,pn1750,pn704,pn2222,pn1894,pn459,pn2051,pn1584,pn2339,pn651",FALSE,FALSE,"pan114,sig125,sig123","sig122,crs110,sig104"
2013-01-30T00:35:10Z,2013-01-30T00:42:45Z,Audrey Girouard,pn722,,"pn1734,pn1229,pn106,pn1187,pn113,pn1234,pn1153,pn1607,pn1437,pn701","pn1734,pn1234","pn1153,pn220,pn1424,pn106,pn1437","pn1229,pn1187,pn1607,pn113,pn701",,"pn1153,pn113,pn220,pn1424,pn1770,sig102,pn1234,pn106,pn1734","pn1440,pn179,pn1271,pn1770,pn1424,pn1745,pn220,pn2157,pn1241,pn1330",TRUE,TRUE,"crs153,crs139,sig102","pan112,case141,crs110"
2013-01-30T00:40:49Z,2013-01-30T00:51:19Z,Jennifer Mankoff,pn564,,"pn1698,pn1247,pn1943,pn1214,pn720,pn112,pn1637,pn704,pn1479,pn1012",pn1943,"pn1012,pn1637,pn1247,pn112",pn1479,"pn1698,pn720,pn704,pn1214","pn1479,pn1177,sig116,pn317,pn173,pn2105,pn1063,pn156","pn1177,pn1965,pn2105,tochi123,tochi103,pn1063,pn173,pn2240,pn156,pn317",FALSE,TRUE,"pan111,sig122,sig104","sig116,crs110,sig112"
2013-01-30T00:54:58Z,2013-01-30T00:58:59Z,Qianli Xu,pn1351,,"pn2208,pn2140,pn1063,pn927,pn739,pn529,pn1169,pn2290,pn253,pn112",pn529,pn927,"pn739,pn2140,pn2290,pn2208,pn112,pn253","pn1063,pn1169","crs152,pn529,pn927,pn1557,sig128","pn1479,pn359,pn850,pn2291,pn1557,pn1626,pn1352,pn912,pn1655,tochi118",FALSE,TRUE,"case154,pan107,case141","sig128,crs152,pan119"
2013-01-30T00:54:10Z,2013-01-30T00:59:08Z,Sarita Yardi Schoenebeck,pn1907,,"pn1606,pn1750,pn1380,pn1404,pn1701,pn1751,pn1302,pn1711,pn883,pn1281","pn1380,pn1302,pn1281",,"pn1606,pn1750,pn883","pn1751,pn1701,pn1711",,"pn1166,pn1435,pn1498,pn548,pn239,pn1363,pn1108,pn815,pn1301,pn2355",TRUE,FALSE,"crs160,case126,case158","pan120,case103,pan109"
2013-01-30T00:44:28Z,2013-01-30T01:00:16Z,C.J. Hutto,pn1907,,"pn1606,pn1750,pn1380,pn1404,pn1701,pn1751,pn1302,pn1711,pn883,pn1281","pn1750,pn1302,pn1281,pn1404","pn1380,pn1751",,"pn883,pn1701,pn1606,pn1711","pn1302,pn1281,pn1404,pn1750","pn1166,pn1435,pn1498,pn548,pn239,pn1363,pn1108,pn815,pn1301,pn2355",FALSE,FALSE,"crs160,case126,case158","pan120,case103,pan109"
2013-01-30T00:47:55Z,2013-01-30T01:00:18Z,Jennifer Mankoff,pn595,,"pn2096,pn1831,pn2137,pn2165,pn646,pn548,pn990,tochi118,pn1541,pn985",pn1831,"pn2165,pn1541,tochi118","pn990,pn2137,pn985","pn2096,pn548,pn646","pn646,pn923,pn181,pn2179,pn538,pan118,pn122,pn2165,pn1118,pn1831","pn401,pn2179,pn181,pn1118,pn923,pn122,pn1067,pn538,pn1676,pn1297",FALSE,TRUE,"sig102,crs160,crs112","crs114,pan103,pan118"
2013-01-30T00:53:45Z,2013-01-30T01:00:43Z,Rong-Hao Liang,pn1479,,"pn120,pn1451,pn113,pn1328,pn701,pn414,pn1424,pn886,pn1426,pn434","pn434,pn120,pn1424,pn414,pn886",,pn1451,"pn1328,pn1426,pn701,pn113","pn1330,pn1153,pn1451,pn113,pn1745,pn1328","pn1330,pn1229,pn1153,pn179,pn1431,pn1241,tochi103,pn1745,pn705,pn1873",FALSE,TRUE,"case119,sig102,crs150","case136,crs120,crs162"
2013-01-30T01:00:20Z,2013-01-30T01:06:07Z,Amy Voida,pn459,,"pn1301,pn1025,pn1460,pn226,pn548,pn2248,pn1584,pn2051,pn1532,pn1350",pn1025,pn548,"pn1584,pn2280,pn1460,pn2140,pn2051,pn359,tochi110,pn1699,tochi111,pn2096,pn966,pn1124,pn2248,pn1350,pn1532,pn850","pn1301,pn226",pn1025,"tochi111,pn2280,pn2096,pn1699,tochi110,pn850,pn359,pn966,pn1124,pn2140",TRUE,FALSE,"case113,case146,case176","sig124,sig112,crs112"
2013-01-30T01:02:24Z,2013-01-30T01:08:07Z,Walter F. Bischof,pn540,,"pn722,pn368,pn1437,pn2220,pn102,pn1440,pn1734,pn1046,pn1770,pn1566","pn1734,pn1770,pn102,pn1566,pn1046,pn722,pn1437","pn1440,pn2220",,pn368,pn1046,"pn2165,pn1271,pn568,pn1131,pn293,pn289,pn1545,pn1177,pn758,pn733",FALSE,FALSE,"sig102,crs110,crs139","crs130,crs161,case170"
2013-01-30T00:57:20Z,2013-01-30T01:08:22Z,Huahai Yang,pn466,,"pn2207,pn368,pn492,pn941,pn2249,pn476,pn2240,pn1936,pn491,pn1046",pn476,"pn941,pn491,pn2249","pn492,pn2240,pn1046,pn1936,pn368",pn2207,"pn2240,pn476,pn1936,pn492,pn1046","pn1042,pn215,pn1376,pn564,pn1090,pn2198,pn951,pn1800,pn1532,pn1254",FALSE,FALSE,"crs114,case170,crs121","crs134,crs107,case136"
2013-01-30T01:00:40Z,2013-01-30T01:12:33Z,Susumu Harada,pn1713,,"pn2165,pn181,pn917,pn951,tochi107,pn1057,pn1067,pn2096,pn1104,pn1166",pn181,"pn2165,pn917,pn1166","pn2096,pn1067,pn1104,pn951,pn1057",tochi107,"pn1479,pn401,pn2096,pn181,pn1166,pn595,pn2165,sig102,pn1541,pn917","pn1541,pn595,pn1479,pn401,pn1122,pn137,pn923,pn1607,pn673,pn646",TRUE,TRUE,"sig102,crs126,case113","sig127,crs140,case107"
2013-01-29T23:23:43Z,2013-01-30T01:16:31Z,Alyson L. Young,pn1108,,"pn371,pn536,pn1177,tochi128,pn1532,pn368,tochi110,pn202,pn651,pn2169",pn2169,pn202,"tochi128,pn651,pn371,pn1177","pn536,tochi110,pn368,pn2198,pn1532",,"pn2198,pn2247,pn2178,pn1118,pn1330,pn160,pn401,pn1318,pn1874,pn2161",TRUE,FALSE,"crs134,case114,case170","sig105,crs120,case141"
2013-01-30T00:49:26Z,2013-01-30T01:17:56Z,Heng Xu,pn2330,,"pn144,pn2012,pn1606,pn2278,pn673,pn1751,pn1172,pn1876,pn1607,pn686","pn1750,pn1751,pn1845,pn144,pn2278","pn686,pn1876,pn2012","pn662,pn385,pn1180,pn1408,pn1607,pn128,pn1108,pn708","pn380,pn673,pn1606,pn1172","pn686,pn2012,pn144,pn2278","pn385,pn1750,pn708,pn1845,pn1180,pn380,pn662,pn1108,pn1408,pn128",TRUE,FALSE,"crs160,case119,pan109","case126,case103,crs177"
2013-01-30T01:13:48Z,2013-01-30T01:18:35Z,,pn2096,,"pn1308,pn1339,pn1352,pn1134,pn1281,pn2012,pn988,pn546,pn1346,pn1943","pn1308,pn988,pn1352",,"pn1903,pn1134,pn1943,pn1346","pn1281,pn2012,pn546,pn1339","pn1352,pn2012,pn546,pn988,pn1281,pn1308","pn1903,pn160,pn1532,pn548,pn1312,pn137,pn1506,tochi102,pn923,pn1160",TRUE,FALSE,"case141,pan119,pan109","crs107,crs143,case154"
2013-01-30T00:26:05Z,2013-01-30T01:19:38Z,Tasos Spiliotopoulos,pn1751,,"pn1180,pn1876,pn1606,pn144,pn686,pn1907,pn2330,pn1750,pn1172,pn1711","pn1750,pn1180,pn1281,pn1876","pn1301,pn883,pn1606,pn1907","pn380,pn686,pn1845,pn2330,pn128,pn1172,pn1435,pn1711,pn708","pn2355,pn144,pn1426","pn144,pn1180,pn2355,pn1301,pn883,pn1281,crs160,pn1606,pn1876,pn1750,pn1907","pn883,pn128,pn2355,pn1845,pn1301,pn708,pn1281,pn380,pn1426,pn1435",TRUE,TRUE,"crs160,case126,case141","case103,pan120,case158"
2013-01-30T01:15:49Z,2013-01-30T01:20:49Z,Stephen Voida,pn883,,"pn1281,pn202,pn1907,pn1701,pn1750,pn1876,pn1751,pn1180,pn1607,pn1498",pn1281,"pn1751,pn1876,pn1701","pn1607,pn1498,pn202,pn1907","pn1750,pn1180","pn1281,pn1607,pn1876","pn127,pn1380,pn546,pn1166,pn2157,pn144,pn1301,pn239,pn2355,pn651",FALSE,FALSE,"crs160,case103,sig114","sig127,case154,pan120"
2013-01-30T01:03:14Z,2013-01-30T01:20:56Z,Max Van Kleek,pn127,,"pn1176,pn2303,pn1607,pn1168,pn546,pn769,pn2291,pn758,pn2119,pn1170",pn2303,"pn769,pn1168,pn546","pn758,pn2119","pn1607,pn2291,pn1176","pn1176,pn665,pn2119,pn758,pn546,pn1168,pn1607,pn769,pn1062,pn2303","pn1431,tochi111,pn1062,pn2248,pn215,pn665,pn1599,pn1818,pn1683,pn1943",FALSE,TRUE,"crs160,case154,sig127","crs177,crs140,case136"
2013-01-30T01:17:14Z,2013-01-30T01:22:11Z,Aniket Kittur,pn2303,,"pn1327,pn1062,pn1254,pn2012,pn1846,pn1094,pn2305,pn1118,pn127","pn1327,pn127","pn1062,pn1094,pn1254,pn2305","pn1118,pn1846,pn2012",,"pn1094,pn1254,pn1327,pn127,case154,pn1062","pn359,pn1644,pn1339,pn1903,pn564,pn1108,pn1104,pn1907,pn1172",FALSE,FALSE,"crs112,case154,crs177","crs152,crs150,case170"
2013-01-30T01:23:58Z,2013-01-30T01:26:28Z,Pan Shi,pn2330,,"pn144,pn2012,pn1606,pn2278,pn673,pn1751,pn1172,pn1876,pn1607,pn686","pn1751,pn1172,pn2012,pn2278","pn1876,pn144,pn673,pn1606",pn1607,pn686,"pn2012,pn2278,pn1606,pn1751","pn385,pn1750,pn708,pn1845,pn1180,pn380,pn662,pn1108,pn1408,pn128",FALSE,FALSE,"crs160,case119,pan109","case126,case103,crs177"
